R1,R2,RC,RE,Peak_Gain_dB,Bandwidth_Hz
119914.49656249727,24213.86865454116,2223.7394646946022,587.8045605977392,14.382845353450486,99998301.75635
131557.80292933137,29119.851613206392,2462.3187993980755,750.936512231133,15.010097131034016,99998537.82283
133182.34632539356,15588.977471683353,4218.5757349144005,367.1245574820179,5.270825339317308,99998635.41686
72616.42395240415,22872.08530253349,3186.964246477422,498.4758015477577,9.777325790463783,99998554.56023
104250.81312207048,20542.074159420194,2755.867796127822,801.2509493109377,10.972855277513705,99998571.10604
64559.92830031031,20318.90943314896,2936.4846185949054,810.1424803706324,9.498815899088935,99998587.46246
129934.17689432579,12467.727553209766,3901.7975434347327,127.88713496454608,4.121765599196457,99998359.41023
107369.5930371052,14318.192056837528,2915.3710849351237,701.6929870201792,7.744710784429066,99998468.91254
80746.60329145796,25309.44393314294,3086.1838070116064,756.2056833115525,10.882873843114293,99998666.47857
96768.21030315547,25859.420553720207,4801.818826252344,321.21003094078037,7.470859046543101,99998864.98918
70314.79346858608,28812.50420170969,2443.6554944329987,186.9835896613859,13.564436339830072,99998137.91286
126438.18367697467,29313.067789296845,3706.6532128564254,448.4754864788682,11.186883943752173,99998755.48539
83699.60936465337,15142.843184689362,1784.6659614731225,743.8347591979991,12.363328361596464,99998072.47509
95324.29667983475,12277.617227197577,1965.5079500616525,459.53092456332445,9.931874331973994,99997837.28148
80799.82907701907,29932.556135176485,2751.2657669680634,774.3625326135901,13.19032849486031,99998619.61574
63852.55358799552,25377.013140972824,3164.779019409713,988.0867365388368,10.16262675876186,99998755.48539
126382.58130208202,15719.898129907408,2118.922748467441,798.9766348779572,11.577399334052654,99998282.09161
136876.72434733078,19520.59184729416,3493.2723388300124,507.5833396573096,8.801648924517378,99998619.61574
54275.33799279223,12085.059427343764,4862.59273648198,857.4683378524987,1.0757989515880264,99998726.49692
129982.22776774148,24823.916013274036,2880.5929954733983,498.7721977651661,12.306761230521683,99998520.89161
126123.51710175641,24570.818149139173,2236.77241721501,227.79940582696253,14.44190202591985,99998050.1554
96839.50588578905,25335.307343938493,3973.0116499259807,502.5172755437754,9.049573051599465,99998783.814
80770.99916600095,27983.825078303038,3630.4832816190988,884.1489027115327,10.201272461136968,99998851.84638
104434.16102186817,21921.86430767727,1572.3302176558586,695.8447601844781,16.673665372630808,99998004.73769
64006.38311523797,25636.919454554,1042.8966776087022,447.234922356229,20.623171907004828,99997115.9685
86717.54925200596,24143.29055048897,2012.3995101681703,765.2596778141336,14.76189115537224,99998301.75635
110744.20560063621,16643.80307335065,1019.0638996710475,404.3190018524074,18.605120642195942,99996873.92063
133267.821847955,18646.242923337617,3234.5329348383434,457.8713369229088,9.102089055817213,99998520.89161
108629.62597834044,19513.31369738381,1428.1623835059047,765.2708302838488,16.763498185549036,99997934.61984
149834.10336109207,27337.711802570833,1467.8788520787057,112.67738727649679,19.46375437089489,99997181.61707
107150.47502070325,28668.699850951132,3590.734682125367,511.1123267549883,11.050626060357715,99998741.07459
140394.69737034038,21293.392095582087,3699.133813856228,940.8752051365545,8.906016554494677,99998838.55139
80192.46478133767,25106.061298102002,4664.135372034281,127.35653289894823,7.126486863449323,99998769.73123
67855.6621087217,21268.348001054826,4741.771610162786,714.8174031771972,5.623721022897257,99998877.98155
144272.2529650998,17403.425194511492,3558.4071201376687,237.7066098305568,7.715417493903839,99998486.43875
145755.78466952904,18379.09561174401,4255.245109138945,379.79384127734073,6.577623334182185,99998711.75045
137759.00806759385,26360.07004190422,2261.9099354868467,629.706790445178,15.068494717512912,99998378.1899
96030.38628341447,17417.266807121934,2264.5446113777034,707.8978266807641,11.426973942739064,99998301.75635
69509.61732250381,10960.488831864473,4031.63890138217,344.4543728855781,2.262884511666686,99998378.1899
142606.88587817602,27001.701217720412,1746.2145338974904,914.2704105896554,17.820706044374155,99998321.19598
121384.02910388874,18053.378645240267,1993.9761763143915,237.93492496750525,13.05231046562872,99997786.90529
89181.85661090235,18931.872959334403,3621.2598926281375,729.2831226458811,7.693419360875642,99998711.75045
93361.73974833907,18491.548959355103,1788.6787450609613,555.2359193401093,13.971391970351645,99997958.26206
80690.06129402979,13297.381338050853,4539.571181131481,734.3398451264862,2.939140287853235,99998726.49692
122518.10637999738,23964.29316064647,1964.9121525977646,664.9678794154407,15.507282139232046,99998242.07639
82577.6396163077,19180.204000812897,2689.716002967296,351.05039436522475,10.269488279677347,99998262.19917
80317.76239163954,11196.859417776124,1125.3997151339056,679.7456246436288,14.229036621760077,99997399.84044
91189.05428937497,10110.581355462911,1271.7546846340265,376.3317245253994,12.279110244135689,99997014.61738
113686.86258802473,15861.89270119246,3295.845131877748,357.73976529434645,7.447944242173538,99998433.24893
128060.2925513364,18633.663652531584,4471.7102362295955,287.2520284328108,6.0967325746688115,99998726.49692
135588.54657927554,16288.940005872071,2425.461414264192,872.3381071003737,10.710375698852712,99998451.18338
82384.8717751902,26379.81969876343,1685.8222886267854,855.7881439265449,16.959010142209312,99998221.72059
77558.95964359905,13875.172742026483,1541.5052302181466,580.6009099059329,12.89492651578691,99997709.13235
100867.94794448605,19020.674194937423,2276.0813349658315,397.84454063423595,12.054876568387414,99998116.35091
128160.44347862394,22920.925672385914,1062.1110460414052,560.655898433313,21.062361105466103,99997369.73201
147011.0034746271,24276.246090285495,2756.1114356872954,325.5474867719602,12.665968232805243,99998378.1899
79921.38264844568,10899.851160034903,3287.9589017546114,920.5830847306743,4.138238081792763,99998520.89161
87769.38697342476,11954.046511448754,3718.6319649992174,765.1588195885822,3.9737034567971414,99998571.10604
137681.25177101512,26567.64192109,1674.309805714579,866.4006611721582,18.031300841426557,99998262.19917
149108.19979809935,11220.528018857778,3905.589808597395,172.9228631760069,3.3612686414395143,99998321.19598
136738.77311949583,29255.639049521604,2999.4911641297035,971.7157835820689,13.173411207765163,99998783.814
67288.63135841773,28310.193593194133,2930.4970683134434,778.1719279147628,11.7612825737665,99998651.03712
76994.72885380419,17627.781340646136,1588.670889232159,882.6645159739638,14.494365038574264,99998116.35091
126880.43898184683,15408.992049713444,1871.5353377707697,937.2911628146821,12.596099933219001,99998282.09161
105191.01449563612,28338.944916874556,2445.417227550305,390.5578961072341,14.411551654309244,99998301.75635
85522.05358686746,29911.01707072279,3358.625836033371,844.3261690984199,11.42176227915813,99998797.73557
143359.26940121467,27661.529174126095,2845.442554334583,901.9078902723151,13.3058346695421,99998711.75045
64613.28893915673,13058.84263518098,3187.129973400116,835.6413354183494,5.6455051065541895,99998520.89161
133574.16054082522,19132.95903871144,1678.341495531085,909.5691230748264,15.389311726049995,99998221.72059
131079.84420627324,12795.225431729114,1053.6511557780118,898.263300673499,16.100575603024147,99997709.13235
80469.7143567201,27770.35578611787,4747.045737388003,766.2929556089837,7.752045457291187,99998976.70701
139139.99316866376,10976.915549335097,4083.0250477085465,905.1198900325156,2.8068709968715337,99998666.47857
62930.66823704592,24816.459710924577,4133.340000705624,702.2072237852444,7.6683792384722596,99998825.10245
88118.98668545997,24403.272172874327,3401.0255778992187,573.9977972904486,10.036292977795958,99998666.47857
125519.28455826397,29349.340836944135,2737.5703635071113,884.709944526166,14.025440460992048,99998681.74326
138666.2008669665,10489.44107782132,4379.243565165978,727.5298448069038,1.8757169432167413,99998619.61574
62179.26216543831,28191.099899506695,4045.807037164169,111.3867916186357,8.522658903057712,99998635.41686
82184.3775746549,18019.330992019022,4328.497131866795,152.82051464999245,5.513933701195447,99998603.63164
60390.257448769655,10233.566552864413,3298.986280058836,101.5886042751895,3.2921525278265222,99997981.63364
88449.95889414808,12570.604777571272,1380.6247269886485,697.0629054623965,13.347714875507794,99997709.13235
113244.40693995016,29590.459075901745,1032.1542950917303,363.8167145694682,23.108924876995914,99996980.04828
89446.41258113674,24373.889226699204,2960.2187449129347,170.0331486568444,11.23045801743345,99998340.41309
87566.6415882448,21577.37158181023,2918.9773230523224,304.35173928651193,10.472916240411749,99998359.41023
88214.01341984788,12087.927702401626,2491.005773054669,484.7864932785934,7.584800680055023,99998094.53928
95023.77842744379,15251.195193396543,2349.2149906087234,226.4224305371754,9.951329473422616,99997934.61984
85914.38794536819,24628.26535768056,4403.932388398174,176.28453907711742,7.654416590716281,99998741.07459
78689.22731372263,27803.471273324732,4956.201639182182,923.4271448532655,7.330331448782531,99999033.949121
125461.63037879246,14673.41017011143,1741.6902415481256,156.46707434468073,12.642383204773726,99997369.73201
118000.28987801609,13108.70825631111,4685.708179717347,555.1778442006569,2.8878413619461325,99998696.83322
86799.45088980955,28646.07666684603,3380.037270728411,137.63342227135942,11.08188250004223,99998520.89161
143644.2412560389,20391.173902794955,4268.198562475626,244.99808080738595,7.331497602120254,99998711.75045
132666.13284228,13494.878851612135,4021.3861018964594,527.0964256302013,4.571519653241097,99998603.63164
80525.49616164966,20289.19793281972,4274.596363657194,879.5402840914405,6.552684213702782,99998864.98918
72040.30424172335,17306.068729268227,1991.36022090064,437.2838714197425,12.026035347862244,99997934.61984
90742.25214397412,14144.050526884395,3420.585744470652,290.2323971869216,5.965691997312959,99998359.41023
128424.17819823581,15829.974699501703,1249.9177581008846,821.1681162845914,16.00803111077019,99997812.23838
148075.74142934667,19451.619654843773,4814.620048404983,597.1193041843446,5.963638026944115,99998890.82518
58928.62837853649,28488.885739597554,1234.933308593575,279.53085005709556,19.39741336768775,99997082.57299
65080.58213126774,13373.801022197513,4031.0759835222407,740.9082312528969,3.73142665640605,99998635.41686
100433.44955400284,28317.83496846523,2614.8519297732855,653.9149379290109,13.732144111479911,99998520.89161
73339.73747174932,13223.564602494682,1783.5359160553753,730.8930103731319,11.15523712884283,99998004.73769
148403.0953790804,18725.70575685212,4044.507426956304,367.60199097100576,7.194064232064957,99998681.74326
134436.9533719158,24359.019361812214,4584.621468415002,518.6335612369556,8.001452587275462,99998890.82518
69277.6529465887,16535.686137099572,4388.558580569341,979.836755017097,4.613846276222144,99998838.55139
86867.37318592487,19019.751695544663,2988.8803808826315,173.14654135607935,9.309655096509651,99998262.19917
108414.32787574019,29949.465133117064,4063.3898374100927,914.0499815521019,10.29556452756023,99998952.87145
105978.40464289497,25876.70233530798,4942.0930691012,367.7198862654759,7.3873278477112585,99998903.5218
73836.82744887995,24835.492507080133,4457.8227212894035,903.2426883265251,7.389162124883892,99998940.74627
139612.5574170238,28190.559239838236,3506.841767111493,545.6162837203943,11.589644745902369,99998741.07459
139796.7044228668,14532.640813333222,2714.644338576466,784.1195831453098,8.782040069723696,99998468.91254
84345.66434159673,14593.90396212085,2145.8531036123704,902.9684411439639,10.441594912747302,99998321.19598
54435.06843445086,13070.934884593422,1241.1105915171029,301.8486500434351,13.80383062001348,99996873.92063
51922.30896901391,20316.653870313778,2717.1408073496514,257.98106006868943,9.588661823675071,99998180.29914
105048.72891118149,26403.502082464936,1877.1068626186843,522.4499596515335,16.36749848677749,99998072.47509
65694.52611795085,25041.174988307823,3700.5521304641893,335.6614380787107,8.753757737131362,99998635.41686
139445.74854997185,12322.977831091994,1471.0139150253644,136.79811117414854,12.831315823965273,99996909.70457
143757.53396006336,22820.218071936957,4698.942023922382,388.1890999534127,7.3565169850397005,99998864.98918
130286.54395693995,16062.408989121537,1072.1981240040468,395.92345169995343,18.00762283765968,99996945.07889
133000.51597957953,13093.113656610154,3152.725352329959,549.7822676325607,6.528547514423261,99998415.10681
104621.57516875441,13458.452387541407,4616.841808833779,321.14314567097335,3.0881281524143853,99998603.63164
138514.52960435383,14514.647220986935,2987.401902238874,513.439955172166,7.86499799155015,99998396.75461
101243.56291221376,26719.0440199041,2395.3388404712373,757.0613040557744,14.133029717504721,99998486.43875
50760.01754160107,17134.763843199496,3828.096725382733,645.6265531960626,5.448281710636913,99998635.41686
93624.329098135,25379.185293920273,2813.1041549833994,172.05025253735653,12.06666823071981,99998301.75635
94720.87309449504,29375.96035646823,3230.067496148791,165.83075907817363,11.857914392402996,99998486.43875
97188.0681822081,11447.660729871599,4639.073922243873,882.3163587682681,1.8004431864598969,99998726.49692
105886.8760294716,23093.64977471916,1373.1485564296463,884.9257519528475,18.43948393062615,99998050.1554
81377.7467573256,22456.970261712166,3261.4935990489225,332.89005486704514,9.624482732942832,99998503.76434
107495.21683059329,20589.53025727986,2833.9004244121934,854.505352154774,10.703818513975762,99998619.61574
50512.21461554582,24184.268594115983,3903.66021127867,193.31878171051164,7.336300404631865,99998571.10604
93895.54505134348,25507.546872566207,4844.947300318441,979.1142997004281,7.325321055229194,99999022.762779
86013.33397932342,13417.51535002471,1901.6934998406205,913.233741128896,10.931623223935624,99998221.72059
143385.04047943727,20997.245359284534,1792.3237231129738,777.9567961087815,15.56382962057269,99998201.12908
69742.98800328228,15686.791743089227,1125.8093499973784,805.8302538251422,16.162757707933306,99997682.60535
103062.09964493205,10728.462443255332,3248.897217268187,354.9885683171909,4.402648487135512,99998221.72059
105721.63685291448,24519.05537351416,3378.261314645126,847.8423717950651,10.380848868934443,99998769.73123
86558.7833278813,16845.214646065033,3146.4685018445334,241.62421820893297,7.958421054991595,99998321.19598
94200.162157426,20085.72738720459,1419.6030808165476,633.8425126409627,16.787998737328962,99997786.90529
125561.67308837945,24936.655532602403,2555.6342457992996,864.9570863867012,13.44848001260521,99998587.46246
132035.23964658653,26552.17633812727,3894.571990907889,821.4691304051265,10.136730032020292,99998890.82518
105113.34790000349,15014.265868159937,1588.0036994040934,102.51907144357537,13.469796559327367,99997082.57299
115047.01890967156,20788.790323420784,3143.7178286087596,349.3095546142041,9.962577111395635,99998468.91254
138160.15911422664,17700.329836329987,3795.4503792057403,528.0813899292621,7.27276382319384,99998666.47857
103475.31345993993,21673.00126091839,4910.9613740116165,219.6980710320804,6.1043702625942355,99998811.49777
97430.43233175098,13415.425312486226,3990.807221817041,535.9195434697824,4.306544760213944,99998587.46246
146113.79014327496,28829.45142635384,1300.1041953261306,395.2051174749922,21.092297501883333,99997459.02729
117955.82185776763,24352.03970667804,4269.847342785801,345.0133744419678,8.42674317337622,99998783.814
118106.61323824605,27286.839330071147,2439.2480178292662,318.60094843791865,14.362693912006598,99998242.07639
149575.73176554785,13851.638785731133,2799.473126045637,962.8394311266723,8.205800012847762,99998554.56023
52377.963785546366,21517.544744424777,1808.5006260373425,956.0756304011842,13.859902573791418,99998282.09161
130020.72430495465,10266.827671007732,4253.456360068665,303.301277679246,1.8367338637550295,99998396.75461
146588.832099936,18650.43068406583,2150.336165510271,210.71091214137618,12.821446294101232,99997886.51096
87943.2289688928,23247.810239648843,2741.521133801541,460.86620155275966,11.624690444313437,99998415.10681
133227.15329329716,12392.393793961242,1673.8387487030764,498.3931225106995,11.781091164408203,99997709.13235
60166.07726258083,26934.041449389995,4665.758409989701,725.7159693169548,6.986842308554935,99998928.48069
59323.51075635889,15301.983206611638,4159.520775191117,883.2072965638321,4.268645635524974,99998755.48539
102391.97838963958,22814.657633973136,4663.014537349778,460.18235528378443,6.954706188721659,99998851.84638
127899.5073139447,23504.475402670112,3525.7313629398136,848.5192380259131,10.052137591446487,99998797.73557
115670.7722678144,20650.427662957147,2622.682901574757,998.6529629415487,11.68738370397441,99998619.61574
73995.70793058093,20578.33427447582,2929.249988837419,546.5334981021018,9.84840555093813,99998468.91254
109595.21120208531,11090.41047983459,3645.204710021485,721.813293968217,3.7681433008912677,99998520.89161
52807.64442437939,10754.357856830518,2586.5983589079306,179.7901939906277,5.654826638916239,99997761.27886
89044.4290895613,10090.135144724385,1141.0063631419466,582.2325245595669,13.323529205961883,99997213.87883
136727.54465401295,29363.04116600394,3065.9293732546057,363.42212138372946,13.043791166293621,99998554.56023
96128.7078114077,21899.309921133136,3303.7880548029125,547.6764306553282,9.680225223972245,99998619.61574
140989.49434978171,15421.515800853229,4581.532208521916,542.9248369035433,4.526037404204284,99998755.48539
86640.70384276344,23561.034912535317,3714.64324589816,302.3151339953963,8.905970232050159,99998619.61574
103805.12998907446,26409.930008295094,3292.054799196658,934.9571784986213,11.182591947005507,99998797.73557
74800.145321629,27157.919404415443,1928.2997659247849,152.36265724487933,15.505342913468315,99997709.13235
97502.07001350672,16120.151835454762,3227.1905819523085,510.397625174129,7.636102114441009,99998486.43875
86957.1031570727,20178.946627690857,4318.207010964228,622.7567803159577,6.552238059552149,99998811.49777
85891.2762683069,15970.566761354195,1324.958427102706,703.3764583129882,15.565398773605821,99997735.35569
90604.28102915705,22170.847100362167,3304.1483246700855,777.9126775133317,9.650169285514703,99998711.75045
101344.8486761742,14086.515825636281,3826.411345789342,330.08952150644495,5.068514807092629,99998486.43875
127403.35269225184,17803.350191121317,2938.387058736562,167.24121217455598,9.471538737482156,99998242.07639
90026.43449295979,19734.805862988254,1469.7929095535583,552.7900739289562,16.230746403960804,99997735.35569
63578.17939575091,28756.191840724918,3539.7272817549324,666.5202775490789,10.0001583497287,99998741.07459
148385.2977222444,23833.964026778853,3963.217382114669,792.1593213957134,9.31937440441457,99998877.98155
120801.6356355638,29521.858340022485,1913.2634231257302,336.52916341393967,17.219673638952347,99997958.26206
58481.96259301797,16305.283846180828,2454.9487659033266,134.96856809043754,9.264610841666364,99997886.51096
80320.24721370383,26490.74179751816,2258.5764414372097,801.2992330871659,14.18469048202188,99998451.18338
121162.36159471469,29016.836516111038,2776.13177152603,916.969930517446,13.744297270285937,99998696.83322
66313.06695165343,13903.591180215042,2680.3310398201966,136.0225589062086,7.557657139122602,99997934.61984
129903.05522122748,12785.162759955549,3388.9529585429295,217.24249135308162,5.590075189251041,99998282.09161
132945.62708927033,17666.396073433134,3147.642093477344,361.84456728638685,8.870466670300024,99998433.24893
104671.91337013678,10314.601831923515,3687.324649516297,412.1303995184425,2.9882908454852375,99998340.41309
52738.36391151816,11327.394992882402,2442.212133696057,847.0377251854353,6.7019980968737745,99998282.09161
87005.16853505641,17523.090014846402,2512.63787729292,131.04943830164066,10.257845287209983,99997981.63364
101388.33004233992,20157.378957819295,2831.8068890126788,624.1000491152511,10.520337144339639,99998503.76434
52219.19542018664,22955.550020363047,2435.1737118534766,959.0413195556475,11.514457908014366,99998537.82283
57300.33751923709,24194.441480165893,2281.473996184411,868.3767669897198,12.676506333574526,99998451.18338
133922.08143297367,22761.733183080967,4226.779016640771,145.64604000492486,8.161713585380765,99998696.83322
132339.3865836738,21217.57241663866,1501.35911111513,626.0044833351858,17.175975102672897,99997886.51096
134323.31073310046,19669.604970958586,4734.366237217606,740.3979063003244,6.144162173698153,99998916.07309
104016.12418266124,19017.299139941588,4048.0765240672854,966.3406302285882,6.950715565518376,99998864.98918
71456.21512630553,19268.4838511183,1865.1820060102996,347.2278657301419,13.332150544983044,99997786.90529
68496.91958503817,12188.238757318117,3883.47081057333,377.28374494649677,3.3756561773381173,99998433.24893
128965.65582256047,10707.941324764863,4403.956914283646,129.60403384563548,1.8196312557339864,99998378.1899
136301.00234789198,24576.80563150702,3262.7728466297035,967.6194338929646,11.228190131812177,99998797.73557
148756.31758138275,29477.082710926177,4048.8143288549695,881.8841220937385,10.747180615210716,99998952.87145
77395.31675011646,14378.708443734256,4255.567391082024,864.9667114571885,4.0398473311454755,99998755.48539
94665.00770463434,10788.527309482552,3698.24419169149,108.334240275536,3.1757740583199228,99998180.29914
68974.27993527937,21315.10971794495,4691.8871788257475,334.4440860271724,5.682839563136362,99998769.73123
108951.83877187237,15433.30466929371,4483.5365902157655,995.7928677946657,4.537971753136821,99998864.98918
52955.71857397152,16011.848416731813,2808.954108965701,751.2854577214096,7.849622248426123,99998451.18338
109537.71553453316,14566.56481414819,2724.1091994241833,205.8867729226682,8.421876613149479,99998094.53928
69728.98528147848,17900.441949028664,4781.6847020650985,504.81484656447304,4.355104739659389,99998783.814
56099.367054416216,25464.71203909193,4579.397871599222,965.5887578027794,6.6304145945433,99998952.87145
132967.27418228396,15410.89563788983,1993.2845640320713,775.4042789368283,12.021984166527835,99998221.72059
95818.21001330207,17892.675825263144,2380.0172149769196,754.5276061671319,11.183193409539427,99998378.1899
95962.90977979508,29930.70898738524,1231.435852922721,341.247972692414,21.08833664316482,99997245.7713
147057.77670695313,18717.422003170916,4881.251714175791,165.22715276850562,5.479805672835992,99998755.48539
93950.21368479446,26063.57438077897,2510.3527453513866,430.2607856185583,13.35943409319647,99998340.41309
147682.69562668723,19131.41732629557,1611.1020754524534,120.24314052303143,15.667162851006802,99997277.29869
130541.77059907146,25844.00349803702,2663.909877719231,652.6681827466558,13.351154165686477,99998537.82283
149395.88342975907,15735.078227246773,1200.8316856052024,736.3370365818566,17.0194813679853,99997682.60535
114949.46148249763,23018.337716162074,4238.600329820154,781.1247795938699,8.108895535736773,99998890.82518
86432.53872546885,10367.748024669985,1580.5117188029608,747.2538165340488,10.565013270865226,99997837.28148
50887.103860283336,19164.247708166793,3863.4365280102234,733.0569945976736,6.101915633232689,99998711.75045
124718.69812180316,24452.897835185235,4191.406470011945,641.5624518381043,8.771076387198622,99998864.98918
51007.1277784725,15950.81909282751,3043.406503069053,931.4592585436607,6.8744308753577315,99998587.46246
50891.383271320614,28516.696168636878,4119.641656450495,175.3393480139694,7.839319119452444,99998666.47857
105752.70942087795,10916.565746367158,3944.3787596387397,670.1429324852236,2.9202147408413333,99998537.82283
85979.66424807021,23894.089976813928,2826.0796514411586,193.69767886411464,11.437068233412461,99998282.09161
75189.79488991985,14729.888139729579,1672.2623102564326,481.6515590535059,12.530516752275869,99997709.13235
54034.87893781374,16867.742621519035,3916.25277269431,257.16034325973663,5.19707820736108,99998486.43875
105410.38693154688,12824.531375677274,4824.590744290976,843.3949171763828,2.4163424929409714,99998783.814
82220.16235259501,26740.259695151275,3440.2757797594213,811.6260783501676,10.423452939224774,99998783.814
122627.21797924986,19842.929061033487,2824.591159942748,448.66264136191717,10.694494705522708,99998415.10681
88568.4443904816,16793.76788332707,4138.567927218273,873.3803568295481,5.623821316283989,99998797.73557
143714.94674889636,19241.94261624038,4461.605396878874,155.17933635288063,6.47054469216453,99998696.83322
107708.61709331698,28107.99398890931,4577.130315829758,756.7298323437334,8.755096185566993,99998976.70701
101544.62519309923,23025.285975106144,3294.7962623001076,447.716017032613,10.159112267566059,99998587.46246
63054.78184141101,11250.004998332093,3286.2777981041622,169.36463801643566,4.106205723672391,99998094.53928
127162.29707549106,27288.67096419749,1328.2052220248027,919.2041824793943,19.847813759077447,99998094.53928
58388.854027231,29212.011294721036,4190.516206482016,872.7411634240719,8.353034269834051,99998916.07309
145589.0160351395,18700.065138521553,1118.5832573227824,430.9273884579813,18.997734316732583,99997148.98173
106481.2242639298,24656.216245833235,1209.385067666927,784.9744007771363,19.617689763562034,99997837.28148
63912.04447982274,16841.168372409047,3906.673704798916,435.6840521872744,5.5589584294250045,99998587.46246
78395.4787261552,27741.10640578739,1295.3401268980178,929.6231156127463,19.231510646804715,99998050.1554
107145.96883303171,23189.98212514641,3758.002430539543,127.70597574158037,9.030562970380279,99998571.10604
116927.3033264361,17300.226173339022,3513.7232809882507,605.5731266280427,7.638638873793547,99998619.61574
96146.53017069417,20451.668646513885,1748.913863527208,815.0489805508988,15.048265551150493,99998180.29914
114063.66156985944,15809.617628901517,1169.7635962913191,934.6840110622826,16.64772603873456,99997886.51096
93663.49956398776,17727.754669599035,1365.4529101918724,620.418124885073,16.184270796522803,99997709.13235
70624.00294181632,29730.97937492214,1293.4956286247514,265.72099203976313,19.761730875142604,99997181.61707
90753.19918579364,12431.280669436204,1830.0387034259188,954.7308485401666,10.764024596317054,99998201.12908
141177.55362904313,24343.898692146937,2843.8175531812094,200.85297086303558,12.326380786572955,99998340.41309
124053.41329186388,25419.196458454782,4081.1450597149974,133.5586153182311,9.195940795853874,99998696.83322
57636.71360381858,10536.499144249383,3705.5398275129833,430.21591130108163,2.4866296778904102,99998321.19598
110609.43999487322,23125.666840382608,1338.4815955082838,359.7418820767496,18.61321773131074,99997369.73201
91159.4189095597,18242.5751398781,4260.131618665959,972.2592631672654,6.020398247212943,99998877.98155
66967.84795936765,17417.03965976501,1501.3551527068216,322.4026860760914,14.515548872423977,99997399.84044
118739.41666386815,28966.535516945518,1441.383030256175,169.00317029908206,19.700217437115878,99997245.7713
125737.713809125,11596.585421381154,1680.4571268231384,123.63454114348878,11.03757332404295,99997115.9685
129879.49560119688,26039.975171831615,2986.071334952555,408.9296176640405,12.333799465932191,99998520.89161
86073.1761198549,29047.605316415917,4737.750275794507,429.49107616398084,8.156014694344089,99998903.5218
70416.334442825,10007.736239781707,3059.906395369742,493.8780334766401,4.0898842132201185,99998180.29914
97154.536968321,29349.545586621036,2391.5844707560473,195.2930826805542,14.657394447480678,99998137.91286
80786.10179880519,22089.462466485864,2729.819723862658,645.8823958683425,11.163599873111236,99998486.43875
148163.83527211688,21156.85460845136,2262.3816582824293,161.93418794097735,13.365538054354303,99997958.26206
73730.88384027798,26230.54227844546,1968.5650312198618,309.3669178781356,15.08964660693187,99997910.70387
86542.0641098852,17954.08492604016,2344.223242293062,927.5237701020847,11.230945709639478,99998468.91254
105661.8308707735,24263.41066364989,1857.5672868844335,645.147613507072,15.883535040862238,99998159.228
135789.8279643862,26813.428704297745,1762.3373870618,886.0106542942768,17.59863360657712,99998321.19598
112765.38545250561,14300.696263712627,2502.831324122956,378.2665075778361,9.133238855217826,99998116.35091
87693.19072147648,11643.159407304825,2286.573859137199,838.1579289793731,8.154277992509511,99998262.19917
83066.11209629437,28959.772037103437,2951.996470297348,698.9302595995671,12.31854156301585,99998635.41686
116293.1206221047,24556.613637933104,4453.255943723381,731.8164184255244,8.159095086871783,99998928.48069
68683.63529171108,19307.84690971033,3281.7170289309315,957.3612514333477,8.273522054807023,99998711.75045
147254.7755882987,14640.071366995366,4537.756616981822,914.5063684449882,4.296284459937773,99998838.55139
135387.33271060023,12252.89772033696,3448.1784381843195,487.4454212272821,5.17573359315368,99998433.24893
101410.09547983762,25071.54780513313,3536.3555400743044,113.8707131288588,10.04829341044913,99998520.89161
144439.3084116571,22981.114193985857,3303.1191345119873,726.0848776952952,10.639904865525946,99998711.75045
89074.17616475071,26140.314568697606,1366.4615230230334,356.51377093902573,18.933500159850517,99997429.60422
110203.8900920877,27710.352196680535,1521.3593783865176,418.0772500222036,18.785395485237185,99997709.13235
117773.69375509793,19642.02555648858,2975.156748040304,862.9462462021886,10.13704144949628,99998651.03712
105549.21641199916,17129.038600152748,1896.7104576321549,448.88140926446135,12.983271262809543,99997910.70387
146335.66493598314,16193.34644956543,4947.027378046854,332.8182375727175,4.241814352101984,99998769.73123
146857.7608818232,19567.392159437077,2624.6501775565116,710.5776041630979,11.49336148874304,99998486.43875
98988.85056066207,10249.444291679862,4877.340317897448,628.9825633353755,0.4517387365821841,99998619.61574
121723.01305844956,14240.238241185918,4180.5242891206135,705.4595215857152,4.62965434003185,99998711.75045
117022.01748148602,20313.392038536935,2797.7990100161346,108.57497183708392,10.819653369932048,99998180.29914
89792.09504478406,11677.128015313958,2780.340798793416,869.8510424772732,6.445311143516194,99998433.24893
102938.52844345884,21862.38113035018,3918.0962781613325,899.8430517863787,8.274122025161512,99998864.98918
114726.0171371923,11613.120359556106,2982.730389923112,746.9851901951416,5.9667330849245435,99998415.10681
69358.73415503133,27621.110043381646,1158.2346918984388,237.01462774219226,20.270360983615973,99996873.92063
73186.58599057117,28026.749434663336,3082.939101893232,512.9453985777775,11.44071984945414,99998587.46246
110716.98026618263,24172.307060977248,3900.6592702574817,441.5304211990766,9.098762894361347,99998741.07459
82591.04831267377,20993.78524154264,4015.3302397637403,818.4446233086285,7.391900228090359,99998825.10245
148467.94063090434,27396.950821128547,2809.492990138442,887.4020262747906,13.394597744044678,99998696.83322
115971.44704497675,22986.54798699185,1693.822856172015,891.4921942527623,16.54812594813531,99998242.07639
128239.17571681995,14790.887933035476,3996.9478279497994,997.9397580374247,5.39726757794212,99998797.73557
